FECHA (YYMMDD);HORA (HHMM);Registros validados;Registros preliminares;Registros no validados;
190215;0000;15;;;
190216;0000;17;;;
190217;0000;19;;;
190218;0000;18;;;
190219;0000;5;;;
190220;0000;5;;;
190221;0000;7;;;
190222;0000;5;;;
190223;0000;4;;;
190224;0000;4;;;
190225;0000;6;;;
190226;0000;8;;;
190227;0000;16;;;
190228;0000;20;;;
190301;0000;8;;;
190302;0000;9;;;
190303;0000;8;;;
190304;0000;5;;;
190305;0000;6;;;
190306;0000;8;;;
190307;0000;5;;;
190308;0000;7;;;
190309;0000;10;;;
190310;0000;9;;;
190311;0000;10;;;
190312;0000;11;;;
190313;0000;8;;;
190314;0000;7;;;
190315;0000;10;;;
190316;0000;10;;;
190317;0000;11;;;
190318;0000;5;;;
190319;0000;12;;;
190320;0000;14;;;
190321;0000;21;;;
190322;0000;19;;;
190323;0000;24;;;
190324;0000;21;;;
190325;0000;16;;;
190326;0000;28;;;
190327;0000;19;;;
190328;0000;21;;;
190329;0000;99;;;
190330;0000;160;;;
190331;0000;48;;;
190401;0000;23;;;
190402;0000;20;;;
190403;0000;21;;;
190404;0000;7;;;
190405;0000;24;;;
190406;0000;35;;;
190407;0000;42;;;
190408;0000;17;;;
190409;0000;22;;;
190410;0000;18;;;
190411;0000;38;;;
190412;0000;53;;;
190413;0000;35;;;
190414;0000;23;;;
190415;0000;18;;;
190416;0000;37;;;
190417;0000;51;;;
190418;0000;32;;;
190419;0000;19;;;
190420;0000;33;;;
190421;0000;47;;;
190422;0000;31;;;
190423;0000;60;;;
190424;0000;71;;;
190425;0000;80;;;
190426;0000;102;;;
190427;0000;89;;;
190428;0000;44;;;
190429;0000;12;;;
190430;0000;30;;;
190501;0000;40;;;
190502;0000;42;;;
190503;0000;13;;;
190504;0000;24;;;
190505;0000;36;;;
190506;0000;43;;;
190507;0000;40;;;
190508;0000;26;;;
190509;0000;62;;;
190510;0000;111;;;
190511;0000;117;;;
190512;0000;44;;;
190513;0000;59;;;
190514;0000;219;;;
190515;0000;119;;;
190516;0000;37;;;
190517;0000;98;;;
190518;0000;29;;;
190519;0000;15;;;
190520;0000;36;;;
190521;0000;59;;;
190522;0000;;;;
190523;0000;232;;;
190524;0000;156;;;
190525;0000;152;;;
190526;0000;35;;;
190527;0000;32;;;
190528;0000;71;;;
190529;0000;21;;;
190530;0000;13;;;
190531;0000;15;;;
190601;0000;20;;;
190602;0000;79;;;
190603;0000;124;;;
190604;0000;32;;;
190605;0000;15;;;
190606;0000;37;;;
190607;0000;50;;;
190608;0000;111;;;
190609;0000;82;;;
190610;0000;60;;;
190611;0000;40;;;
190612;0000;11;;;
190613;0000;21;;;
190614;0000;70;;;
190615;0000;74;;;
190616;0000;107;;;
190617;0000;99;;;
190618;0000;50;;;
190619;0000;71;;;
190620;0000;202;;;
190621;0000;114;;;
190622;0000;140;;;
190623;0000;83;;;
190624;0000;86;;;
190625;0000;63;;;
190626;0000;20;;;
190627;0000;13;;;
190628;0000;41;;;
190629;0000;74;;;
190630;0000;59;;;
190701;0000;87;;;
190702;0000;80;;;
190703;0000;115;;;
190704;0000;18;;;
190705;0000;27;;;
190706;0000;56;;;
190707;0000;56;;;
190708;0000;35;;;
190709;0000;46;;;
190710;0000;42;;;
190711;0000;106;;;
190712;0000;62;;;
190713;0000;57;;;
190714;0000;33;;;
190715;0000;26;;;
190716;0000;89;;;
190717;0000;159;;;
190718;0000;88;;;
190719;0000;88;;;
190720;0000;32;;;
190721;0000;28;;;
190722;0000;29;;;
190723;0000;48;;;
190724;0000;54;;;
190725;0000;69;;;
190726;0000;109;;;
190727;0000;64;;;
190728;0000;39;;;
190729;0000;24;;;
190730;0000;24;;;
190731;0000;33;;;
190801;0000;26;;;
190802;0000;;14;;
190803;0000;;38;;
190804;0000;;126;;
190805;0000;;44;;
190806;0000;;34;;
190807;0000;;12;;
190808;0000;;51;;
190809;0000;;117;;
190810;0000;;80;;
190811;0000;;40;;
190812;0000;34;;;
190813;0000;43;;;
190814;0000;68;;;
190815;0000;71;;;
190816;0000;30;;;
190817;0000;45;;;
190818;0000;66;;;
190819;0000;76;;;
190820;0000;76;;;
190821;0000;97;;;
190822;0000;94;;;
190823;0000;126;;;
190824;0000;76;;;
190825;0000;44;;;
190826;0000;33;;;
190827;0000;49;;;
190828;0000;34;;;
190829;0000;15;;;
190830;0000;14;;;
190831;0000;8;;;
190901;0000;10;;;
190902;0000;18;;;
190903;0000;68;;;
190904;0000;128;;;
190905;0000;69;;;
190906;0000;54;;;
190907;0000;28;;;
190908;0000;26;;;
190909;0000;18;;;
190910;0000;52;;;
190911;0000;56;;;
190912;0000;29;;;
190913;0000;25;;;
190914;0000;37;;;
190915;0000;20;;;
190916;0000;6;;;
190917;0000;31;;;
190918;0000;12;;;
190919;0000;9;;;
190920;0000;10;;;
190921;0000;5;;;
190922;0000;12;;;
190923;0000;12;;;
190924;0000;10;;;
190925;0000;15;;;
190926;0000;17;;;
190927;0000;34;;;
190928;0000;26;;;
190929;0000;11;;;
190930;0000;14;;;
191001;0000;23;;;
191002;0000;20;;;
191003;0000;29;;;
191004;0000;15;;;
191005;0000;15;;;
191006;0000;13;;;
191007;0000;6;;;
191008;0000;8;;;
191009;0000;11;;;
191010;0000;21;;;
191011;0000;30;;;
191012;0000;9;;;
191013;0000;14;;;
191014;0000;16;;;
191015;0000;8;;;
191016;0000;14;;;
191017;0000;11;;;
191018;0000;14;;;
191019;0000;16;;;
191020;0000;9;;;
191021;0000;7;;;
191022;0000;6;;;
191023;0000;10;;;
191024;0000;8;;;
191025;0000;7;;;
191026;0000;7;;;
191027;0000;3;;;
191028;0000;6;;;
191029;0000;12;;;
191030;0000;10;;;
191031;0000;7;;;
191101;0000;13;;;
191102;0000;4;;;
191103;0000;4;;;
191104;0000;5;;;
191105;0000;6;;;
191106;0000;6;;;
191107;0000;5;;;
191108;0000;8;;;
191109;0000;6;;;
191110;0000;6;;;
191111;0000;8;;;
191112;0000;9;;;
191113;0000;6;;;
191114;0000;6;;;
191115;0000;7;;;
191116;0000;3;;;
191117;0000;7;;;
191118;0000;7;;;
191119;0000;7;;;
191120;0000;7;;;
191121;0000;7;;;
191122;0000;12;;;
191123;0000;10;;;
191124;0000;6;;;
191125;0000;5;;;
191126;0000;5;;;
191127;0000;3;;;
191128;0000;5;;;
191129;0000;5;;;
191130;0000;3;;;
191201;0000;7;;;
191202;0000;6;;;
191203;0000;6;;;
191204;0000;6;;;
191205;0000;6;;;
191206;0000;8;;;
191207;0000;8;;;
191208;0000;6;;;
191209;0000;10;;;
191210;0000;7;;;
191211;0000;7;;;
191212;0000;7;;;
191213;0000;8;;;
191214;0000;7;;;
191215;0000;4;;;
191216;0000;3;;;
191217;0000;5;;;
191218;0000;9;;;
191219;0000;8;;;
191220;0000;4;;;
191221;0000;4;;;
191222;0000;4;;;
191223;0000;3;;;
191224;0000;4;;;
191225;0000;3;;;
191226;0000;6;;;
191227;0000;;;4;
191228;0000;;;0;
191229;0000;;;1;
191230;0000;;;4;
