FECHA (YYMMDD);HORA (HHMM);Registros validados;Registros preliminares;Registros no validados;
190211;0000;7;;;
190212;0000;8;;;
190213;0000;4;;;
190214;0000;11;;;
190215;0000;14;;;
190216;0000;15;;;
190217;0000;18;;;
190218;0000;17;;;
190219;0000;13;;;
190220;0000;9;;;
190221;0000;7;;;
190222;0000;6;;;
190223;0000;6;;;
190224;0000;3;;;
190225;0000;13;;;
190226;0000;13;;;
190227;0000;13;;;
190228;0000;18;;;
190301;0000;25;;;
190302;0000;20;;;
190303;0000;;;;
190304;0000;;;;
190305;0000;10;;;
190306;0000;9;;;
190307;0000;8;;;
190308;0000;11;;;
190309;0000;10;;;
190310;0000;11;;;
190311;0000;11;;;
190312;0000;13;;;
190313;0000;15;;;
190314;0000;13;;;
190315;0000;14;;;
190316;0000;11;;;
190317;0000;12;;;
190318;0000;10;;;
190319;0000;12;;;
190320;0000;17;;;
190321;0000;23;;;
190322;0000;20;;;
190323;0000;18;;;
190324;0000;15;;;
190325;0000;16;;;
190326;0000;18;;;
190327;0000;21;;;
190328;0000;25;;;
190329;0000;29;;;
190330;0000;32;;;
190331;0000;23;;;
190401;0000;22;;;
190402;0000;25;;;
190403;0000;22;;;
190404;0000;19;;;
190405;0000;17;;;
190406;0000;15;;;
190407;0000;11;;;
190408;0000;26;;;
190409;0000;25;;;
190410;0000;27;;;
190411;0000;23;;;
190412;0000;40;;;
190413;0000;63;;;
190414;0000;24;;;
190415;0000;18;;;
190416;0000;18;;;
190417;0000;18;;;
190418;0000;29;;;
190419;0000;28;;;
190420;0000;31;;;
190421;0000;23;;;
190422;0000;25;;;
190423;0000;39;;;
190424;0000;49;;;
190425;0000;45;;;
190426;0000;33;;;
190427;0000;25;;;
190428;0000;17;;;
190429;0000;22;;;
190430;0000;29;;;
190501;0000;24;;;
190502;0000;43;;;
190503;0000;80;;;
190504;0000;56;;;
190505;0000;36;;;
190506;0000;37;;;
190507;0000;46;;;
190508;0000;44;;;
190509;0000;27;;;
190510;0000;26;;;
190511;0000;29;;;
190512;0000;22;;;
190513;0000;28;;;
190514;0000;23;;;
190515;0000;39;;;
190516;0000;75;;;
190517;0000;53;;;
190518;0000;14;;;
190519;0000;26;;;
190520;0000;;;;
190521;0000;;;;
190522;0000;28;;;
190523;0000;33;;;
190524;0000;66;;;
190525;0000;73;;;
190526;0000;54;;;
190527;0000;31;;;
190528;0000;42;;;
190529;0000;13;;;
190530;0000;42;;;
190531;0000;16;;;
190601;0000;68;;;
190602;0000;59;;;
190603;0000;44;;;
190604;0000;71;;;
190605;0000;64;;;
190606;0000;37;;;
190607;0000;22;;;
190608;0000;45;;;
190609;0000;43;;;
190610;0000;54;;;
190611;0000;58;;;
190612;0000;22;;;
190613;0000;13;;;
190614;0000;29;;;
190615;0000;41;;;
190616;0000;43;;;
190617;0000;32;;;
190618;0000;28;;;
190619;0000;82;;;
190620;0000;67;;;
190621;0000;63;;;
190622;0000;66;;;
190623;0000;85;;;
190624;0000;52;;;
190625;0000;15;;;
190626;0000;67;;;
190627;0000;73;;;
190628;0000;60;;;
190629;0000;19;;;
190630;0000;27;;;
190701;0000;59;;;
190702;0000;65;;;
190703;0000;51;;;
190704;0000;35;;;
190705;0000;115;;;
190706;0000;87;;;
190707;0000;100;;;
190708;0000;67;;;
190709;0000;67;;;
190710;0000;65;;;
190711;0000;57;;;
190712;0000;47;;;
190713;0000;53;;;
190714;0000;35;;;
190715;0000;40;;;
190716;0000;64;;;
190717;0000;61;;;
190718;0000;56;;;
190719;0000;93;;;
190720;0000;105;;;
190721;0000;36;;;
190722;0000;18;;;
190723;0000;36;;;
190724;0000;59;;;
190725;0000;49;;;
190726;0000;53;;;
190727;0000;102;;;
190728;0000;72;;;
190729;0000;30;;;
190730;0000;30;;;
190731;0000;18;;;
190801;0000;12;;;
190802;0000;54;;;
190803;0000;59;;;
190804;0000;31;;;
190805;0000;28;;;
190806;0000;38;;;
190807;0000;28;;;
190808;0000;30;;;
190809;0000;49;;;
190810;0000;48;;;
190811;0000;34;;;
190812;0000;22;;;
190813;0000;47;;;
190814;0000;44;;;
190815;0000;46;;;
190816;0000;56;;;
190817;0000;25;;;
190818;0000;26;;;
190819;0000;29;;;
190820;0000;18;;;
190821;0000;40;;;
190822;0000;33;;;
190823;0000;19;;;
190824;0000;32;;;
190825;0000;36;;;
190826;0000;40;;;
190827;0000;17;;;
190828;0000;14;;;
190829;0000;11;;;
190830;0000;16;;;
190831;0000;23;;;
190901;0000;20;;;
190902;0000;21;;;
190903;0000;22;;;
190904;0000;29;;;
190905;0000;13;;;
190906;0000;21;;;
190907;0000;19;;;
190908;0000;16;;;
190909;0000;9;;;
190910;0000;21;;;
190911;0000;15;;;
190912;0000;17;;;
190913;0000;18;;;
190914;0000;32;;;
190915;0000;14;;;
190916;0000;13;;;
190917;0000;22;;;
190918;0000;21;;;
190919;0000;9;;;
190920;0000;9;;;
190921;0000;13;;;
190922;0000;19;;;
190923;0000;18;;;
190924;0000;23;;;
190925;0000;24;;;
190926;0000;23;;;
190927;0000;15;;;
190928;0000;17;;;
190929;0000;12;;;
190930;0000;5;;;
191001;0000;7;;;
191002;0000;8;;;
191003;0000;9;;;
191004;0000;10;;;
191005;0000;14;;;
191006;0000;10;;;
191007;0000;6;;;
191008;0000;9;;;
191009;0000;15;;;
191010;0000;19;;;
191011;0000;21;;;
191012;0000;27;;;
191013;0000;22;;;
191014;0000;12;;;
191015;0000;12;;;
191016;0000;12;;;
191017;0000;9;;;
191018;0000;12;;;
191019;0000;14;;;
191020;0000;7;;;
191021;0000;6;;;
191022;0000;11;;;
191023;0000;10;;;
191024;0000;13;;;
191025;0000;13;;;
191026;0000;10;;;
191027;0000;8;;;
191028;0000;5;;;
191029;0000;6;;;
191030;0000;9;;;
191031;0000;;;;
191101;0000;;;;
191102;0000;;;;
191103;0000;;;;
191104;0000;;;;
191105;0000;7;;;
191106;0000;9;;;
191107;0000;10;;;
191108;0000;18;;;
191109;0000;10;;;
191110;0000;10;;;
191111;0000;15;;;
191112;0000;11;;;
191113;0000;11;;;
191114;0000;8;;;
191115;0000;8;;;
191116;0000;6;;;
191117;0000;9;;;
191118;0000;8;;;
191119;0000;10;;;
191120;0000;9;;;
191121;0000;12;;;
191122;0000;15;;;
191123;0000;10;;;
191124;0000;6;;;
191125;0000;5;;;
191126;0000;6;;;
191127;0000;7;;;
191128;0000;9;;;
191129;0000;7;;;
191130;0000;10;;;
191201;0000;17;;;
191202;0000;15;;;
191203;0000;7;;;
191204;0000;11;;;
191205;0000;12;;;
191206;0000;15;;;
191207;0000;13;;;
191208;0000;11;;;
191209;0000;12;;;
191210;0000;8;;;
191211;0000;6;;;
191212;0000;7;;;
191213;0000;10;;;
191214;0000;9;;;
191215;0000;13;;;
191216;0000;8;;;
191217;0000;9;;;
191218;0000;7;;;
191219;0000;10;;;
191220;0000;7;;;
191221;0000;7;;;
191222;0000;7;;;
191223;0000;8;;;
191224;0000;8;;;
191225;0000;4;;;
191226;0000;7;;;
191227;0000;14;;;
191228;0000;10;;;
191229;0000;8;;;
191230;0000;10;;;
191231;0000;16;;;
