FECHA (YYMMDD);HORA (HHMM);Registros validados;Registros preliminares;Registros no validados;
190226;0000;12;;;
190227;0000;16;;;
190228;0000;21;;;
190301;0000;24;;;
190302;0000;41;;;
190303;0000;30;;;
190304;0000;23;;;
190305;0000;17;;;
190306;0000;19;;;
190307;0000;17;;;
190308;0000;11;;;
190309;0000;13;;;
190310;0000;20;;;
190311;0000;14;;;
190312;0000;19;;;
190313;0000;15;;;
190314;0000;12;;;
190315;0000;12;;;
190316;0000;21;;;
190317;0000;17;;;
190318;0000;24;;;
190319;0000;15;;;
190320;0000;13;;;
190321;0000;30;;;
190322;0000;22;;;
190323;0000;16;;;
190324;0000;9;;;
190325;0000;9;;;
190326;0000;19;;;
190327;0000;24;;;
190328;0000;17;;;
190329;0000;22;;;
190330;0000;12;;;
190331;0000;15;;;
190401;0000;16;;;
190402;0000;9;;;
190403;0000;24;;;
190404;0000;24;;;
190405;0000;40;;;
190406;0000;31;;;
190407;0000;33;;;
190408;0000;21;;;
190409;0000;18;;;
190410;0000;10;;;
190411;0000;24;;;
190412;0000;41;;;
190413;0000;30;;;
190414;0000;109;;;
190415;0000;185;;;
190416;0000;32;;;
190417;0000;9;;;
190418;0000;12;;;
190419;0000;9;;;
190420;0000;17;;;
190421;0000;17;;;
190422;0000;7;;;
190423;0000;5;;;
190424;0000;26;;;
190425;0000;44;;;
190426;0000;36;;;
190427;0000;23;;;
190428;0000;53;;;
190429;0000;52;;;
190430;0000;39;;;
190501;0000;14;;;
190502;0000;18;;;
190503;0000;31;;;
190504;0000;22;;;
190505;0000;13;;;
190506;0000;15;;;
190507;0000;19;;;
190508;0000;25;;;
190509;0000;33;;;
190510;0000;17;;;
190511;0000;11;;;
190512;0000;28;;;
190513;0000;71;;;
190514;0000;197;;;
190515;0000;116;;;
190516;0000;34;;;
190517;0000;45;;;
190518;0000;33;;;
190519;0000;33;;;
190520;0000;12;;;
190521;0000;23;;;
190522;0000;17;;;
190523;0000;;;;
190524;0000;22;;;
190525;0000;29;;;
190526;0000;93;;;
190527;0000;40;;;
190528;0000;107;;;
190529;0000;193;;;
190530;0000;11;;;
190531;0000;13;;;
190601;0000;13;;;
190602;0000;20;;;
190603;0000;8;;;
190604;0000;14;;;
190605;0000;14;;;
190606;0000;31;;;
190607;0000;42;;;
190608;0000;21;;;
190609;0000;43;;;
190610;0000;;;;
190611;0000;;;;
190612;0000;;;;
190613;0000;;;1;
190614;0000;;;1;
190615;0000;;;41;
190616;0000;181;;;
190617;0000;127;;;
190618;0000;39;;;
190619;0000;37;;;
190620;0000;29;;;
190621;0000;15;;;
190622;0000;38;;;
190623;0000;24;;;
190624;0000;54;;;
190625;0000;21;;;
190626;0000;29;;;
190627;0000;21;;;
190628;0000;23;;;
190629;0000;70;;;
190630;0000;129;;;
190701;0000;62;;;
190702;0000;58;;;
190703;0000;59;;;
190704;0000;195;;;
190705;0000;156;;;
190706;0000;77;;;
190707;0000;24;;;
190708;0000;12;;;
190709;0000;9;;;
190710;0000;16;;;
190711;0000;14;;;
190712;0000;9;;;
190713;0000;13;;;
190714;0000;50;;;
190715;0000;19;;;
190716;0000;9;;;
190717;0000;26;;;
190718;0000;12;;;
190719;0000;34;;;
190720;0000;30;;;
190721;0000;57;;;
190722;0000;57;;;
190723;0000;156;;;
190724;0000;148;;;
190725;0000;34;;;
190726;0000;48;;;
190727;0000;128;;;
190728;0000;18;;;
190729;0000;12;;;
190730;0000;31;;;
190731;0000;32;;;
190801;0000;54;;;
190802;0000;66;;;
190803;0000;172;;;
190804;0000;34;;;
190805;0000;20;;;
190806;0000;77;;;
190807;0000;45;;;
190808;0000;11;;;
190809;0000;25;;;
190810;0000;12;;;
190811;0000;56;;;
190812;0000;44;;;
190813;0000;73;;;
190814;0000;102;;;
190815;0000;21;;;
190816;0000;16;;;
190817;0000;35;;;
190818;0000;45;;;
190819;0000;133;;;
190820;0000;128;;;
190821;0000;37;;;
190822;0000;79;;;
190823;0000;21;;;
190824;0000;50;;;
190825;0000;16;;;
190826;0000;62;;;
190827;0000;19;;;
190828;0000;35;;;
190829;0000;51;;;
190830;0000;38;;;
190831;0000;27;;;
190901;0000;10;;;
190902;0000;24;;;
190903;0000;28;;;
190904;0000;20;;;
190905;0000;73;;;
190906;0000;45;;;
190907;0000;16;;;
190908;0000;16;;;
190909;0000;21;;;
190910;0000;32;;;
190911;0000;45;;;
190912;0000;21;;;
190913;0000;27;;;
190914;0000;32;;;
190915;0000;47;;;
190916;0000;38;;;
190917;0000;25;;;
190918;0000;25;;;
190919;0000;40;;;
190920;0000;31;;;
190921;0000;17;;;
190922;0000;13;;;
190923;0000;37;;;
190924;0000;25;;;
190925;0000;8;;;
190926;0000;11;;;
190927;0000;19;;;
190928;0000;11;;;
190929;0000;25;;;
190930;0000;39;;;
191001;0000;61;;;
191002;0000;60;;;
191003;0000;21;;;
191004;0000;29;;;
191005;0000;56;;;
191006;0000;24;;;
191007;0000;31;;;
191008;0000;24;;;
191009;0000;28;;;
191010;0000;19;;;
191011;0000;21;;;
191012;0000;10;;;
191013;0000;12;;;
191014;0000;12;;;
191015;0000;14;;;
191016;0000;17;;;
191017;0000;19;;;
191018;0000;7;;;
191019;0000;9;;;
191020;0000;17;;;
191021;0000;13;;;
191022;0000;9;;;
191023;0000;8;;;
191024;0000;14;;;
191025;0000;11;;;
191026;0000;18;;;
191027;0000;21;;;
191028;0000;8;;;
191029;0000;38;;;
191030;0000;16;;;
191031;0000;9;;;
191101;0000;27;;;
191102;0000;28;;;
191103;0000;28;;;
191104;0000;26;;;
191105;0000;28;;;
191106;0000;24;;;
191107;0000;6;;;
191108;0000;5;;;
191109;0000;5;;;
191110;0000;3;;;
191111;0000;3;;;
191112;0000;;;;
191113;0000;6;;;
191114;0000;12;;;
191115;0000;13;;;
191116;0000;9;;;
191117;0000;23;;;
191118;0000;9;;;
191119;0000;18;;;
191120;0000;17;;;
191121;0000;3;;;
191122;0000;11;;;
191123;0000;10;;;
191124;0000;8;;;
191125;0000;23;;;
191126;0000;25;;;
191127;0000;22;;;
191128;0000;12;;;
191129;0000;22;;;
191130;0000;11;;;
191201;0000;5;;;
191202;0000;9;;;
191203;0000;4;;;
191204;0000;5;;;
191205;0000;4;;;
191206;0000;4;;;
191207;0000;4;;;
191208;0000;5;;;
191209;0000;6;;;
191210;0000;7;;;
191211;0000;10;;;
191212;0000;9;;;
191213;0000;12;;;
191214;0000;16;;;
191215;0000;12;;;
191216;0000;5;;;
191217;0000;8;;;
191218;0000;13;;;
191219;0000;21;;;
191220;0000;11;;;
191221;0000;4;;;
191222;0000;4;;;
191223;0000;16;;;
191224;0000;19;;;
191225;0000;10;;;
191226;0000;9;;;
191227;0000;27;;;
191228;0000;20;;;
191229;0000;6;;;
191230;0000;4;;;
