FECHA (YYMMDD);HORA (HHMM);Registros validados;Registros preliminares;Registros no validados;
190219;0000;6;;;
190220;0000;8;;;
190221;0000;11;;;
190222;0000;11;;;
190223;0000;3;;;
190224;0000;3;;;
190225;0000;8;;;
190226;0000;9;;;
190227;0000;9;;;
190228;0000;13;;;
190301;0000;8;;;
190302;0000;6;;;
190303;0000;6;;;
190304;0000;6;;;
190305;0000;5;;;
190306;0000;7;;;
190307;0000;6;;;
190308;0000;8;;;
190309;0000;4;;;
190310;0000;6;;;
190311;0000;12;;;
190312;0000;13;;;
190313;0000;7;;;
190314;0000;9;;;
190315;0000;7;;;
190316;0000;9;;;
190317;0000;10;;;
190318;0000;10;;;
190319;0000;27;;;
190320;0000;11;;;
190321;0000;17;;;
190322;0000;8;;;
190323;0000;7;;;
190324;0000;8;;;
190325;0000;8;;;
190326;0000;13;;;
190327;0000;14;;;
190328;0000;13;;;
190329;0000;22;;;
190330;0000;21;;;
190331;0000;12;;;
190401;0000;11;;;
190402;0000;10;;;
190403;0000;19;;;
190404;0000;27;;;
190405;0000;55;;;
190406;0000;33;;;
190407;0000;23;;;
190408;0000;17;;;
190409;0000;11;;;
190410;0000;11;;;
190411;0000;58;;;
190412;0000;78;;;
190413;0000;46;;;
190414;0000;109;;;
190415;0000;143;;;
190416;0000;46;;;
190417;0000;17;;;
190418;0000;47;;;
190419;0000;66;;;
190420;0000;12;;;
190421;0000;26;;;
190422;0000;19;;;
190423;0000;31;;;
190424;0000;72;;;
190425;0000;74;;;
190426;0000;36;;;
190427;0000;15;;;
190428;0000;53;;;
190429;0000;81;;;
190430;0000;70;;;
190501;0000;5;;;
190502;0000;34;;;
190503;0000;26;;;
190504;0000;21;;;
190505;0000;36;;;
190506;0000;73;;;
190507;0000;125;;;
190508;0000;23;;;
190509;0000;51;;;
190510;0000;18;;;
190511;0000;12;;;
190512;0000;20;;;
190513;0000;112;;;
190514;0000;207;;;
190515;0000;211;;;
190516;0000;99;;;
190517;0000;47;;;
190518;0000;37;;;
190519;0000;30;;;
190520;0000;20;;;
190521;0000;45;;;
190522;0000;51;;;
190523;0000;38;;;
190524;0000;51;;;
190525;0000;54;;;
190526;0000;56;;;
190527;0000;85;;;
190528;0000;126;;;
190529;0000;116;;;
190530;0000;18;;;
190531;0000;25;;;
190601;0000;20;;;
190602;0000;30;;;
190603;0000;18;;;
190604;0000;18;;;
190605;0000;20;;;
190606;0000;47;;;
190607;0000;23;;;
190608;0000;19;;;
190609;0000;43;;;
190610;0000;221;;;
190611;0000;122;;;
190612;0000;56;;;
190613;0000;71;;;
190614;0000;36;;;
190615;0000;70;;;
190616;0000;122;;;
190617;0000;132;;;
190618;0000;100;;;
190619;0000;95;;;
190620;0000;73;;;
190621;0000;20;;;
190622;0000;52;;;
190623;0000;16;;;
190624;0000;49;;;
190625;0000;26;;;
190626;0000;28;;;
190627;0000;37;;;
190628;0000;74;;;
190629;0000;147;;;
190630;0000;134;;;
190701;0000;97;;;
190702;0000;139;;;
190703;0000;114;;;
190704;0000;158;;;
190705;0000;167;;;
190706;0000;195;;;
190707;0000;42;;;
190708;0000;24;;;
190709;0000;24;;;
190710;0000;19;;;
190711;0000;26;;;
190712;0000;15;;;
190713;0000;14;;;
190714;0000;32;;;
190715;0000;60;;;
190716;0000;19;;;
190717;0000;34;;;
190718;0000;20;;;
190719;0000;19;;;
190720;0000;37;;;
190721;0000;63;;;
190722;0000;237;;;
190723;0000;154;;;
190724;0000;213;;;
190725;0000;97;;;
190726;0000;126;;;
190727;0000;182;;;
190728;0000;70;;;
190729;0000;18;;;
190730;0000;25;;;
190731;0000;28;;;
190801;0000;85;;;
190802;0000;124;;;
190803;0000;65;;;
190804;0000;24;;;
190805;0000;23;;;
190806;0000;34;;;
190807;0000;96;;;
190808;0000;30;;;
190809;0000;53;;;
190810;0000;18;;;
190811;0000;95;;;
190812;0000;84;;;
190813;0000;112;;;
190814;0000;126;;;
190815;0000;27;;;
190816;0000;23;;;
190817;0000;34;;;
190818;0000;82;;;
190819;0000;87;;;
190820;0000;94;;;
190821;0000;143;;;
190822;0000;95;;;
190823;0000;41;;;
190824;0000;42;;;
190825;0000;29;;;
190826;0000;73;;;
190827;0000;37;;;
190828;0000;23;;;
190829;0000;24;;;
190830;0000;31;;;
190831;0000;44;;;
190901;0000;19;;;
190902;0000;25;;;
190903;0000;18;;;
190904;0000;37;;;
190905;0000;72;;;
190906;0000;42;;;
190907;0000;25;;;
190908;0000;14;;;
190909;0000;24;;;
190910;0000;21;;;
190911;0000;70;;;
190912;0000;33;;;
190913;0000;22;;;
190914;0000;14;;;
190915;0000;53;;;
190916;0000;55;;;
190917;0000;34;;;
190918;0000;26;;;
190919;0000;29;;;
190920;0000;12;;;
190921;0000;23;;;
190922;0000;15;;;
190923;0000;56;;;
190924;0000;14;;;
190925;0000;9;;;
190926;0000;11;;;
190927;0000;15;;;
190928;0000;6;;;
190929;0000;14;;;
190930;0000;32;;;
191001;0000;;;;
191002;0000;55;;;
191003;0000;20;;;
191004;0000;41;;;
191005;0000;22;;;
191006;0000;10;;;
191007;0000;20;;;
191008;0000;28;;;
191009;0000;26;;;
191010;0000;23;;;
191011;0000;16;;;
191012;0000;18;;;
191013;0000;9;;;
191014;0000;23;;;
191015;0000;26;;;
191016;0000;23;;;
191017;0000;24;;;
191018;0000;11;;;
191019;0000;15;;;
191020;0000;8;;;
191021;0000;16;;;
191022;0000;10;;;
191023;0000;14;;;
191024;0000;17;;;
191025;0000;7;;;
191026;0000;14;;;
191027;0000;8;;;
191028;0000;11;;;
191029;0000;13;;;
191030;0000;25;;;
191031;0000;10;;;
191101;0000;22;;;
191102;0000;43;;;
191103;0000;26;;;
191104;0000;16;;;
191105;0000;29;;;
191106;0000;10;;;
191107;0000;8;;;
191108;0000;8;;;
191109;0000;5;;;
191110;0000;;4;;
191111;0000;16;;;
191112;0000;4;;;
191113;0000;5;;;
191114;0000;7;;;
191115;0000;8;;;
191116;0000;11;;;
191117;0000;10;;;
191118;0000;10;;;
191119;0000;11;;;
191120;0000;11;;;
191121;0000;5;;;
191122;0000;9;;;
191123;0000;8;;;
191124;0000;6;;;
191125;0000;7;;;
191126;0000;8;;;
191127;0000;10;;;
191128;0000;7;;;
191129;0000;8;;;
191130;0000;8;;;
191201;0000;5;;;
191202;0000;6;;;
191203;0000;6;;;
191204;0000;8;;;
191205;0000;;;;
191206;0000;7;;;
191207;0000;5;;;
191208;0000;3;;;
191209;0000;3;;;
191210;0000;4;;;
191211;0000;5;;;
191212;0000;8;;;
191213;0000;4;;;
191214;0000;7;;;
191215;0000;7;;;
191216;0000;8;;;
191217;0000;5;;;
191218;0000;7;;;
191219;0000;18;;;
191220;0000;;;8;
191221;0000;;;3;
191222;0000;;;2;
191223;0000;;;7;
191224;0000;6;;;
191225;0000;8;;;
191226;0000;5;;;
191227;0000;6;;;
191228;0000;;;;
191229;0000;5;;;
191230;0000;5;;;
