FECHA (YYMMDD);HORA (HHMM);Registros validados;Registros preliminares;Registros no validados;
190214;0000;10;;;
190215;0000;15;;;
190216;0000;9;;;
190217;0000;15;;;
190218;0000;17;;;
190219;0000;6;;;
190220;0000;4;;;
190221;0000;1;;;
190222;0000;3;;;
190223;0000;3;;;
190224;0000;3;;;
190225;0000;5;;;
190226;0000;9;;;
190227;0000;17;;;
190228;0000;9;;;
190301;0000;9;;;
190302;0000;13;;;
190303;0000;8;;;
190304;0000;4;;;
190305;0000;8;;;
190306;0000;8;;;
190307;0000;5;;;
190308;0000;5;;;
190309;0000;;;;
190310;0000;6;;;
190311;0000;9;;;
190312;0000;12;;;
190313;0000;9;;;
190314;0000;8;;;
190315;0000;9;;;
190316;0000;8;;;
190317;0000;5;;;
190318;0000;6;;;
190319;0000;8;;;
190320;0000;29;;;
190321;0000;20;;;
190322;0000;11;;;
190323;0000;23;;;
190324;0000;18;;;
190325;0000;18;;;
190326;0000;21;;;
190327;0000;12;;;
190328;0000;17;;;
190329;0000;44;;;
190330;0000;101;;;
190331;0000;22;;;
190401;0000;30;;;
190402;0000;23;;;
190403;0000;17;;;
190404;0000;5;;;
190405;0000;13;;;
190406;0000;23;;;
190407;0000;24;;;
190408;0000;12;;;
190409;0000;11;;;
190410;0000;23;;;
190411;0000;39;;;
190412;0000;20;;;
190413;0000;13;;;
190414;0000;6;;;
190415;0000;12;;;
190416;0000;27;;;
190417;0000;30;;;
190418;0000;24;;;
190419;0000;8;;;
190420;0000;17;;;
190421;0000;29;;;
190422;0000;31;;;
190423;0000;27;;;
190424;0000;36;;;
190425;0000;28;;;
190426;0000;30;;;
190427;0000;42;;;
190428;0000;30;;;
190429;0000;7;;;
190430;0000;18;;;
190501;0000;30;;;
190502;0000;29;;;
190503;0000;11;;;
190504;0000;;;;
190505;0000;26;;;
190506;0000;20;;;
190507;0000;16;;;
190508;0000;15;;;
190509;0000;21;;;
190510;0000;19;;;
190511;0000;34;;;
190512;0000;23;;;
190513;0000;16;;;
190514;0000;50;;;
190515;0000;43;;;
190516;0000;30;;;
190517;0000;22;;;
190518;0000;18;;;
190519;0000;19;;;
190520;0000;40;;;
190521;0000;38;;;
190522;0000;41;;;
190523;0000;77;;;
190524;0000;88;;;
190525;0000;60;;;
190526;0000;18;;;
190527;0000;26;;;
190528;0000;31;;;
190529;0000;16;;;
190530;0000;6;;;
190531;0000;3;;;
190601;0000;8;;;
190602;0000;22;;;
190603;0000;36;;;
190604;0000;24;;;
190605;0000;4;;;
190606;0000;4;;;
190607;0000;27;;;
190608;0000;;;;
190609;0000;;;;
190610;0000;;;;
190611;0000;18;;;
190612;0000;6;;;
190613;0000;11;;;
190614;0000;22;;;
190615;0000;37;;;
190616;0000;32;;;
190617;0000;20;;;
190618;0000;32;;;
190619;0000;33;;;
190620;0000;32;;;
190621;0000;76;;;
190622;0000;45;;;
190623;0000;64;;;
190624;0000;21;;;
190625;0000;38;;;
190626;0000;27;;;
190627;0000;15;;;
190628;0000;10;;;
190629;0000;3;;;
190630;0000;30;;;
190701;0000;25;;;
190702;0000;51;;;
190703;0000;45;;;
190704;0000;15;;;
190705;0000;18;;;
190706;0000;28;;;
190707;0000;34;;;
190708;0000;22;;;
190709;0000;29;;;
190710;0000;48;;;
190711;0000;48;;;
190712;0000;45;;;
190713;0000;51;;;
190714;0000;48;;;
190715;0000;26;;;
190716;0000;50;;;
190717;0000;37;;;
190718;0000;34;;;
190719;0000;39;;;
190720;0000;;;;
190721;0000;5;;;
190722;0000;;;30;
190723;0000;;;22;
190724;0000;;;50;
190725;0000;65;;;
190726;0000;66;;;
190727;0000;57;;;
190728;0000;35;;;
190729;0000;11;;;
190730;0000;23;;;
190731;0000;19;;;
190801;0000;28;;;
190802;0000;12;;;
190803;0000;28;;;
190804;0000;35;;;
190805;0000;31;;;
190806;0000;26;;;
190807;0000;16;;;
190808;0000;29;;;
190809;0000;93;;;
190810;0000;68;;;
190811;0000;33;;;
190812;0000;24;;;
190813;0000;25;;;
190814;0000;39;;;
190815;0000;21;;;
190816;0000;10;;;
190817;0000;15;;;
190818;0000;23;;;
190819;0000;36;;;
190820;0000;45;;;
190821;0000;20;;;
190822;0000;43;;;
190823;0000;42;;;
190824;0000;31;;;
190825;0000;23;;;
190826;0000;50;;;
190827;0000;24;;;
190828;0000;33;;;
190829;0000;14;;;
190830;0000;14;;;
190831;0000;9;;;
190901;0000;8;;;
190902;0000;16;;;
190903;0000;33;;;
190904;0000;33;;;
190905;0000;22;;;
190906;0000;18;;;
190907;0000;11;;;
190908;0000;14;;;
190909;0000;5;;;
190910;0000;12;;;
190911;0000;17;;;
190912;0000;18;;;
190913;0000;25;;;
190914;0000;14;;;
190915;0000;10;;;
190916;0000;8;;;
190917;0000;14;;;
190918;0000;13;;;
190919;0000;6;;;
190920;0000;7;;;
190921;0000;5;;;
190922;0000;11;;;
190923;0000;18;;;
190924;0000;17;;;
190925;0000;14;;;
190926;0000;7;;;
190927;0000;8;;;
190928;0000;19;;;
190929;0000;3;;;
190930;0000;3;;;
191001;0000;7;;;
191002;0000;17;;;
191003;0000;13;;;
191004;0000;11;;;
191005;0000;16;;;
191006;0000;3;;;
191007;0000;3;;;
191008;0000;6;;;
191009;0000;8;;;
191010;0000;18;;;
191011;0000;19;;;
191012;0000;9;;;
191013;0000;8;;;
191014;0000;7;;;
191015;0000;6;;;
191016;0000;9;;;
191017;0000;5;;;
191018;0000;6;;;
191019;0000;7;;;
191020;0000;2;;;
191021;0000;3;;;
191022;0000;8;;;
191023;0000;12;;;
191024;0000;8;;;
191025;0000;5;;;
191026;0000;4;;;
191027;0000;1;;;
191028;0000;2;;;
191029;0000;2;;;
191030;0000;4;;;
191031;0000;2;;;
191101;0000;2;;;
191102;0000;2;;;
191103;0000;2;;;
191104;0000;2;;;
191105;0000;5;;;
191106;0000;6;;;
191107;0000;6;;;
191108;0000;8;;;
191109;0000;6;;;
191110;0000;6;;;
191111;0000;9;;;
191112;0000;5;;;
191113;0000;5;;;
191114;0000;6;;;
191115;0000;4;;;
191116;0000;2;;;
191117;0000;3;;;
191118;0000;4;;;
191119;0000;6;;;
191120;0000;5;;;
191121;0000;6;;;
191122;0000;9;;;
191123;0000;4;;;
191124;0000;2;;;
191125;0000;2;;;
191126;0000;;;2;
191127;0000;;;1;
191128;0000;;;1;
191129;0000;;;2;
191130;0000;4;;;
191201;0000;4;;;
191202;0000;8;;;
191203;0000;5;;;
191204;0000;6;;;
191205;0000;7;;;
191206;0000;7;;;
191207;0000;7;;;
191208;0000;5;;;
191209;0000;5;;;
191210;0000;4;;;
191211;0000;3;;;
191212;0000;4;;;
191213;0000;9;;;
191214;0000;3;;;
191215;0000;3;;;
191216;0000;3;;;
191217;0000;4;;;
191218;0000;4;;;
191219;0000;2;;;
191220;0000;3;;;
191221;0000;3;;;
191222;0000;;;;
191223;0000;3;;;
191224;0000;2;;;
191225;0000;1;;;
191226;0000;2;;;
191227;0000;5;;;
191228;0000;3;;;
191229;0000;3;;;
191230;0000;6;;;
