FECHA (YYMMDD);HORA (HHMM);Registros validados;Registros preliminares;Registros no validados;
190213;0000;17;;;
190214;0000;11;;;
190215;0000;19;;;
190216;0000;53;;;
190217;0000;18;;;
190218;0000;14;;;
190219;0000;9;;;
190220;0000;10;;;
190221;0000;5;;;
190222;0000;5;;;
190223;0000;5;;;
190224;0000;5;;;
190225;0000;5;;;
190226;0000;7;;;
190227;0000;11;;;
190228;0000;11;;;
190301;0000;20;;;
190302;0000;7;;;
190303;0000;5;;;
190304;0000;8;;;
190305;0000;7;;;
190306;0000;8;;;
190307;0000;5;;;
190308;0000;5;;;
190309;0000;6;;;
190310;0000;10;;;
190311;0000;14;;;
190312;0000;11;;;
190313;0000;9;;;
190314;0000;8;;;
190315;0000;7;;;
190316;0000;9;;;
190317;0000;7;;;
190318;0000;8;;;
190319;0000;10;;;
190320;0000;14;;;
190321;0000;17;;;
190322;0000;21;;;
190323;0000;17;;;
190324;0000;15;;;
190325;0000;15;;;
190326;0000;37;;;
190327;0000;;;;
190328;0000;37;;;
190329;0000;152;;;
190330;0000;97;;;
190331;0000;53;;;
190401;0000;22;;;
190402;0000;14;;;
190403;0000;11;;;
190404;0000;9;;;
190405;0000;16;;;
190406;0000;20;;;
190407;0000;19;;;
190408;0000;25;;;
190409;0000;22;;;
190410;0000;18;;;
190411;0000;16;;;
190412;0000;35;;;
190413;0000;18;;;
190414;0000;14;;;
190415;0000;14;;;
190416;0000;46;;;
190417;0000;27;;;
190418;0000;23;;;
190419;0000;30;;;
190420;0000;44;;;
190421;0000;49;;;
190422;0000;52;;;
190423;0000;87;;;
190424;0000;78;;;
190425;0000;70;;;
190426;0000;75;;;
190427;0000;42;;;
190428;0000;16;;;
190429;0000;18;;;
190430;0000;78;;;
190501;0000;38;;;
190502;0000;17;;;
190503;0000;10;;;
190504;0000;26;;;
190505;0000;23;;;
190506;0000;36;;;
190507;0000;27;;;
190508;0000;41;;;
190509;0000;88;;;
190510;0000;121;;;
190511;0000;79;;;
190512;0000;24;;;
190513;0000;59;;;
190514;0000;96;;;
190515;0000;90;;;
190516;0000;42;;;
190517;0000;35;;;
190518;0000;47;;;
190519;0000;38;;;
190520;0000;45;;;
190521;0000;54;;;
190522;0000;80;;;
190523;0000;240;;;
190524;0000;232;;;
190525;0000;189;;;
190526;0000;101;;;
190527;0000;27;;;
190528;0000;45;;;
190529;0000;16;;;
190530;0000;8;;;
190531;0000;8;;;
190601;0000;10;;;
190602;0000;60;;;
190603;0000;73;;;
190604;0000;26;;;
190605;0000;9;;;
190606;0000;26;;;
190607;0000;53;;;
190608;0000;68;;;
190609;0000;28;;;
190610;0000;28;;;
190611;0000;32;;;
190612;0000;9;;;
190613;0000;20;;;
190614;0000;43;;;
190615;0000;90;;;
190616;0000;98;;;
190617;0000;141;;;
190618;0000;105;;;
190619;0000;70;;;
190620;0000;84;;;
190621;0000;80;;;
190622;0000;108;;;
190623;0000;32;;;
190624;0000;64;;;
190625;0000;20;;;
190626;0000;10;;;
190627;0000;17;;;
190628;0000;27;;;
190629;0000;85;;;
190630;0000;49;;;
190701;0000;51;;;
190702;0000;48;;;
190703;0000;90;;;
190704;0000;34;;;
190705;0000;24;;;
190706;0000;34;;;
190707;0000;51;;;
190708;0000;26;;;
190709;0000;31;;;
190710;0000;32;;;
190711;0000;64;;;
190712;0000;95;;;
190713;0000;35;;;
190714;0000;57;;;
190715;0000;35;;;
190716;0000;59;;;
190717;0000;131;;;
190718;0000;203;;;
190719;0000;74;;;
190720;0000;13;;;
190721;0000;17;;;
190722;0000;29;;;
190723;0000;27;;;
190724;0000;59;;;
190725;0000;63;;;
190726;0000;71;;;
190727;0000;43;;;
190728;0000;22;;;
190729;0000;;13;;
190730;0000;;13;;
190731;0000;;34;;
190801;0000;;42;;
190802;0000;28;;;
190803;0000;31;;;
190804;0000;129;;;
190805;0000;74;;;
190806;0000;35;;;
190807;0000;31;;;
190808;0000;32;;;
190809;0000;90;;;
190810;0000;78;;;
190811;0000;20;;;
190812;0000;32;;;
190813;0000;43;;;
190814;0000;87;;;
190815;0000;47;;;
190816;0000;41;;;
190817;0000;28;;;
190818;0000;76;;;
190819;0000;89;;;
190820;0000;43;;;
190821;0000;57;;;
190822;0000;136;;;
190823;0000;173;;;
190824;0000;140;;;
190825;0000;50;;;
190826;0000;22;;;
190827;0000;41;;;
190828;0000;19;;;
190829;0000;35;;;
190830;0000;20;;;
190831;0000;12;;;
190901;0000;13;;;
190902;0000;12;;;
190903;0000;21;;;
190904;0000;76;;;
190905;0000;42;;;
190906;0000;43;;;
190907;0000;24;;;
190908;0000;33;;;
190909;0000;23;;;
190910;0000;21;;;
190911;0000;56;;;
190912;0000;20;;;
190913;0000;34;;;
190914;0000;19;;;
190915;0000;28;;;
190916;0000;15;;;
190917;0000;14;;;
190918;0000;13;;;
190919;0000;24;;;
190920;0000;18;;;
190921;0000;9;;;
190922;0000;13;;;
190923;0000;10;;;
190924;0000;9;;;
190925;0000;9;;;
190926;0000;17;;;
190927;0000;26;;;
190928;0000;20;;;
190929;0000;15;;;
190930;0000;19;;;
191001;0000;19;;;
191002;0000;11;;;
191003;0000;25;;;
191004;0000;18;;;
191005;0000;13;;;
191006;0000;12;;;
191007;0000;12;;;
191008;0000;10;;;
191009;0000;12;;;
191010;0000;15;;;
191011;0000;17;;;
191012;0000;11;;;
191013;0000;8;;;
191014;0000;11;;;
191015;0000;14;;;
191016;0000;16;;;
191017;0000;11;;;
191018;0000;15;;;
191019;0000;23;;;
191020;0000;10;;;
191021;0000;9;;;
191022;0000;9;;;
191023;0000;15;;;
191024;0000;11;;;
191025;0000;;;8;
191026;0000;;;2;
191027;0000;;;1;
191028;0000;;;2;
191029;0000;;;18;
191030;0000;21;;;
191031;0000;10;;;
191101;0000;10;;;
191102;0000;5;;;
191103;0000;5;;;
191104;0000;8;;;
191105;0000;7;;;
191106;0000;6;;;
191107;0000;5;;;
191108;0000;11;;;
191109;0000;12;;;
191110;0000;8;;;
191111;0000;13;;;
191112;0000;8;;;
191113;0000;11;;;
191114;0000;7;;;
191115;0000;6;;;
191116;0000;6;;;
191117;0000;6;;;
191118;0000;8;;;
191119;0000;10;;;
191120;0000;7;;;
191121;0000;7;;;
191122;0000;13;;;
191123;0000;10;;;
191124;0000;8;;;
191125;0000;7;;;
191126;0000;9;;;
191127;0000;5;;;
191128;0000;9;;;
191129;0000;7;;;
191130;0000;11;;;
191201;0000;7;;;
191202;0000;7;;;
191203;0000;13;;;
191204;0000;9;;;
191205;0000;11;;;
191206;0000;7;;;
191207;0000;7;;;
191208;0000;6;;;
191209;0000;8;;;
191210;0000;7;;;
191211;0000;7;;;
191212;0000;6;;;
191213;0000;7;;;
191214;0000;8;;;
191215;0000;7;;;
191216;0000;6;;;
191217;0000;8;;;
191218;0000;11;;;
191219;0000;8;;;
191220;0000;6;;;
191221;0000;6;;;
191222;0000;6;;;
191223;0000;4;;;
191224;0000;5;;;
191225;0000;5;;;
191226;0000;7;;;
191227;0000;8;;;
191228;0000;6;;;
191229;0000;9;;;
191230;0000;;9;;
