FECHA (YYMMDD);HORA (HHMM);Registros validados;Registros preliminares;Registros no validados;
190212;0000;9;;;
190213;0000;6;;;
190214;0000;13;;;
190215;0000;15;;;
190216;0000;12;;;
190217;0000;20;;;
190218;0000;16;;;
190219;0000;5;;;
190220;0000;3;;;
190221;0000;5;;;
190222;0000;2;;;
190223;0000;2;;;
190224;0000;2;;;
190225;0000;3;;;
190226;0000;7;;;
190227;0000;9;;;
190228;0000;9;;;
190301;0000;6;;;
190302;0000;6;;;
190303;0000;8;;;
190304;0000;2;;;
190305;0000;5;;;
190306;0000;5;;;
190307;0000;3;;;
190308;0000;5;;;
190309;0000;8;;;
190310;0000;5;;;
190311;0000;6;;;
190312;0000;10;;;
190313;0000;9;;;
190314;0000;5;;;
190315;0000;13;;;
190316;0000;10;;;
190317;0000;8;;;
190318;0000;5;;;
190319;0000;6;;;
190320;0000;23;;;
190321;0000;18;;;
190322;0000;11;;;
190323;0000;24;;;
190324;0000;20;;;
190325;0000;16;;;
190326;0000;26;;;
190327;0000;14;;;
190328;0000;18;;;
190329;0000;38;;;
190330;0000;92;;;
190331;0000;32;;;
190401;0000;31;;;
190402;0000;24;;;
190403;0000;23;;;
190404;0000;5;;;
190405;0000;14;;;
190406;0000;26;;;
190407;0000;31;;;
190408;0000;17;;;
190409;0000;19;;;
190410;0000;25;;;
190411;0000;67;;;
190412;0000;39;;;
190413;0000;24;;;
190414;0000;11;;;
190415;0000;27;;;
190416;0000;46;;;
190417;0000;58;;;
190418;0000;52;;;
190419;0000;25;;;
190420;0000;35;;;
190421;0000;44;;;
190422;0000;37;;;
190423;0000;39;;;
190424;0000;63;;;
190425;0000;57;;;
190426;0000;55;;;
190427;0000;81;;;
190428;0000;64;;;
190429;0000;19;;;
190430;0000;52;;;
190501;0000;52;;;
190502;0000;61;;;
190503;0000;3;;;
190504;0000;44;;;
190505;0000;21;;;
190506;0000;17;;;
190507;0000;20;;;
190508;0000;21;;;
190509;0000;27;;;
190510;0000;70;;;
190511;0000;135;;;
190512;0000;67;;;
190513;0000;83;;;
190514;0000;148;;;
190515;0000;94;;;
190516;0000;39;;;
190517;0000;24;;;
190518;0000;29;;;
190519;0000;80;;;
190520;0000;30;;;
190521;0000;49;;;
190522;0000;106;;;
190523;0000;195;;;
190524;0000;162;;;
190525;0000;85;;;
190526;0000;35;;;
190527;0000;39;;;
190528;0000;53;;;
190529;0000;14;;;
190530;0000;8;;;
190531;0000;7;;;
190601;0000;23;;;
190602;0000;38;;;
190603;0000;99;;;
190604;0000;40;;;
190605;0000;15;;;
190606;0000;15;;;
190607;0000;21;;;
190608;0000;76;;;
190609;0000;42;;;
190610;0000;72;;;
190611;0000;34;;;
190612;0000;6;;;
190613;0000;14;;;
190614;0000;28;;;
190615;0000;50;;;
190616;0000;42;;;
190617;0000;65;;;
190618;0000;42;;;
190619;0000;93;;;
190620;0000;118;;;
190621;0000;73;;;
190622;0000;85;;;
190623;0000;99;;;
190624;0000;31;;;
190625;0000;59;;;
190626;0000;20;;;
190627;0000;6;;;
190628;0000;16;;;
190629;0000;16;;;
190630;0000;39;;;
190701;0000;53;;;
190702;0000;45;;;
190703;0000;33;;;
190704;0000;17;;;
190705;0000;107;;;
190706;0000;55;;;
190707;0000;54;;;
190708;0000;53;;;
190709;0000;75;;;
190710;0000;69;;;
190711;0000;68;;;
190712;0000;110;;;
190713;0000;50;;;
190714;0000;46;;;
190715;0000;40;;;
190716;0000;90;;;
190717;0000;53;;;
190718;0000;52;;;
190719;0000;112;;;
190720;0000;53;;;
190721;0000;19;;;
190722;0000;36;;;
190723;0000;59;;;
190724;0000;90;;;
190725;0000;44;;;
190726;0000;80;;;
190727;0000;100;;;
190728;0000;54;;;
190729;0000;39;;;
190730;0000;49;;;
190731;0000;32;;;
190801;0000;15;;;
190802;0000;19;;;
190803;0000;95;;;
190804;0000;108;;;
190805;0000;50;;;
190806;0000;18;;;
190807;0000;23;;;
190808;0000;68;;;
190809;0000;104;;;
190810;0000;68;;;
190811;0000;51;;;
190812;0000;27;;;
190813;0000;87;;;
190814;0000;107;;;
190815;0000;40;;;
190816;0000;27;;;
190817;0000;28;;;
190818;0000;35;;;
190819;0000;53;;;
190820;0000;43;;;
190821;0000;32;;;
190822;0000;63;;;
190823;0000;56;;;
190824;0000;35;;;
190825;0000;43;;;
190826;0000;58;;;
190827;0000;65;;;
190828;0000;56;;;
190829;0000;13;;;
190830;0000;13;;;
190831;0000;12;;;
190901;0000;15;;;
190902;0000;38;;;
190903;0000;60;;;
190904;0000;66;;;
190905;0000;30;;;
190906;0000;24;;;
190907;0000;18;;;
190908;0000;24;;;
190909;0000;7;;;
190910;0000;26;;;
190911;0000;31;;;
190912;0000;25;;;
190913;0000;35;;;
190914;0000;31;;;
190915;0000;19;;;
190916;0000;8;;;
190917;0000;48;;;
190918;0000;58;;;
190919;0000;7;;;
190920;0000;9;;;
190921;0000;8;;;
190922;0000;23;;;
190923;0000;25;;;
190924;0000;23;;;
190925;0000;21;;;
190926;0000;13;;;
190927;0000;15;;;
190928;0000;19;;;
190929;0000;8;;;
190930;0000;9;;;
191001;0000;18;;;
191002;0000;12;;;
191003;0000;17;;;
191004;0000;14;;;
191005;0000;19;;;
191006;0000;5;;;
191007;0000;4;;;
191008;0000;9;;;
191009;0000;15;;;
191010;0000;23;;;
191011;0000;27;;;
191012;0000;9;;;
191013;0000;17;;;
191014;0000;10;;;
191015;0000;6;;;
191016;0000;10;;;
191017;0000;7;;;
191018;0000;11;;;
191019;0000;13;;;
191020;0000;6;;;
191021;0000;3;;;
191022;0000;8;;;
191023;0000;9;;;
191024;0000;5;;;
191025;0000;;;3;
191026;0000;;;3;
191027;0000;;;5;
191028;0000;;;6;
191029;0000;6;;;
191030;0000;7;;;
191031;0000;6;;;
191101;0000;7;;;
191102;0000;4;;;
191103;0000;5;;;
191104;0000;4;;;
191105;0000;8;;;
191106;0000;8;;;
191107;0000;13;;;
191108;0000;11;;;
191109;0000;12;;;
191110;0000;10;;;
191111;0000;12;;;
191112;0000;10;;;
191113;0000;12;;;
191114;0000;14;;;
191115;0000;8;;;
191116;0000;6;;;
191117;0000;6;;;
191118;0000;9;;;
191119;0000;14;;;
191120;0000;10;;;
191121;0000;13;;;
191122;0000;14;;;
191123;0000;11;;;
191124;0000;8;;;
191125;0000;6;;;
191126;0000;5;;;
191127;0000;7;;;
191128;0000;8;;;
191129;0000;7;;;
191130;0000;6;;;
191201;0000;8;;;
191202;0000;11;;;
191203;0000;8;;;
191204;0000;9;;;
191205;0000;9;;;
191206;0000;11;;;
191207;0000;10;;;
191208;0000;10;;;
191209;0000;9;;;
191210;0000;9;;;
191211;0000;9;;;
191212;0000;11;;;
191213;0000;12;;;
191214;0000;;;;
191215;0000;4;;;
191216;0000;5;;;
191217;0000;8;;;
191218;0000;9;;;
191219;0000;7;;;
191220;0000;8;;;
191221;0000;9;;;
191222;0000;7;;;
191223;0000;6;;;
191224;0000;5;;;
191225;0000;5;;;
191226;0000;8;;;
191227;0000;10;;;
191228;0000;9;;;
191229;0000;8;;;
191230;0000;11;;;
