FECHA (YYMMDD);HORA (HHMM);Registros validados;Registros preliminares;Registros no validados;
190216;0000;34;;;
190217;0000;16;;;
190218;0000;4;;;
190219;0000;4;;;
190220;0000;3;;;
190221;0000;4;;;
190222;0000;2;;;
190223;0000;5;;;
190224;0000;7;;;
190225;0000;9;;;
190226;0000;7;;;
190227;0000;9;;;
190228;0000;7;;;
190301;0000;8;;;
190302;0000;8;;;
190303;0000;7;;;
190304;0000;12;;;
190305;0000;12;;;
190306;0000;9;;;
190307;0000;6;;;
190308;0000;7;;;
190309;0000;7;;;
190310;0000;19;;;
190311;0000;10;;;
190312;0000;7;;;
190313;0000;7;;;
190314;0000;9;;;
190315;0000;;;6;
190316;0000;;;4;
190317;0000;;;4;
190318;0000;;;9;
190319;0000;18;;;
190320;0000;11;;;
190321;0000;8;;;
190322;0000;5;;;
190323;0000;15;;;
190324;0000;16;;;
190325;0000;21;;;
190326;0000;35;;;
190327;0000;19;;;
190328;0000;21;;;
190329;0000;24;;;
190330;0000;38;;;
190331;0000;17;;;
190401;0000;12;;;
190402;0000;11;;;
190403;0000;16;;;
190404;0000;25;;;
190405;0000;31;;;
190406;0000;21;;;
190407;0000;32;;;
190408;0000;10;;;
190409;0000;12;;;
190410;0000;10;;;
190411;0000;18;;;
190412;0000;19;;;
190413;0000;22;;;
190414;0000;67;;;
190415;0000;58;;;
190416;0000;62;;;
190417;0000;26;;;
190418;0000;;;;
190419;0000;;;;
190420;0000;55;;;
190421;0000;44;;;
190422;0000;27;;;
190423;0000;55;;;
190424;0000;102;;;
190425;0000;77;;;
190426;0000;62;;;
190427;0000;56;;;
190428;0000;42;;;
190429;0000;29;;;
190430;0000;73;;;
190501;0000;19;;;
190502;0000;31;;;
190503;0000;18;;;
190504;0000;37;;;
190505;0000;19;;;
190506;0000;16;;;
190507;0000;21;;;
190508;0000;28;;;
190509;0000;47;;;
190510;0000;72;;;
190511;0000;37;;;
190512;0000;76;;;
190513;0000;97;;;
190514;0000;165;;;
190515;0000;130;;;
190516;0000;69;;;
190517;0000;55;;;
190518;0000;100;;;
190519;0000;90;;;
190520;0000;67;;;
190521;0000;121;;;
190522;0000;166;;;
190523;0000;65;;;
190524;0000;135;;;
190525;0000;139;;;
190526;0000;103;;;
190527;0000;117;;;
190528;0000;120;;;
190529;0000;48;;;
190530;0000;20;;;
190531;0000;19;;;
190601;0000;21;;;
190602;0000;26;;;
190603;0000;56;;;
190604;0000;21;;;
190605;0000;23;;;
190606;0000;52;;;
190607;0000;39;;;
190608;0000;31;;;
190609;0000;34;;;
190610;0000;75;;;
190611;0000;91;;;
190612;0000;82;;;
190613;0000;47;;;
190614;0000;109;;;
190615;0000;76;;;
190616;0000;73;;;
190617;0000;126;;;
190618;0000;50;;;
190619;0000;184;;;
190620;0000;108;;;
190621;0000;29;;;
190622;0000;40;;;
190623;0000;32;;;
190624;0000;50;;;
190625;0000;38;;;
190626;0000;26;;;
190627;0000;61;;;
190628;0000;42;;;
190629;0000;60;;;
190630;0000;53;;;
190701;0000;86;;;
190702;0000;54;;;
190703;0000;70;;;
190704;0000;157;;;
190705;0000;187;;;
190706;0000;88;;;
190707;0000;49;;;
190708;0000;38;;;
190709;0000;26;;;
190710;0000;42;;;
190711;0000;40;;;
190712;0000;32;;;
190713;0000;55;;;
190714;0000;102;;;
190715;0000;212;;;
190716;0000;73;;;
190717;0000;59;;;
190718;0000;86;;;
190719;0000;45;;;
190720;0000;23;;;
190721;0000;38;;;
190722;0000;158;;;
190723;0000;149;;;
190724;0000;141;;;
190725;0000;55;;;
190726;0000;98;;;
190727;0000;125;;;
190728;0000;39;;;
190729;0000;28;;;
190730;0000;28;;;
190731;0000;30;;;
190801;0000;58;;;
190802;0000;132;;;
190803;0000;232;;;
190804;0000;127;;;
190805;0000;42;;;
190806;0000;103;;;
190807;0000;106;;;
190808;0000;78;;;
190809;0000;151;;;
190810;0000;57;;;
190811;0000;34;;;
190812;0000;85;;;
190813;0000;191;;;
190814;0000;116;;;
190815;0000;59;;;
190816;0000;40;;;
190817;0000;30;;;
190818;0000;54;;;
190819;0000;76;;;
190820;0000;90;;;
190821;0000;77;;;
190822;0000;123;;;
190823;0000;74;;;
190824;0000;49;;;
190825;0000;36;;;
190826;0000;72;;;
190827;0000;36;;;
190828;0000;43;;;
190829;0000;39;;;
190830;0000;50;;;
190831;0000;62;;;
190901;0000;84;;;
190902;0000;53;;;
190903;0000;91;;;
190904;0000;103;;;
190905;0000;60;;;
190906;0000;52;;;
190907;0000;37;;;
190908;0000;28;;;
190909;0000;45;;;
190910;0000;50;;;
190911;0000;60;;;
190912;0000;44;;;
190913;0000;23;;;
190914;0000;27;;;
190915;0000;34;;;
190916;0000;41;;;
190917;0000;29;;;
190918;0000;24;;;
190919;0000;39;;;
190920;0000;37;;;
190921;0000;39;;;
190922;0000;39;;;
190923;0000;18;;;
190924;0000;17;;;
190925;0000;13;;;
190926;0000;21;;;
190927;0000;27;;;
190928;0000;20;;;
190929;0000;24;;;
190930;0000;29;;;
191001;0000;45;;;
191002;0000;32;;;
191003;0000;29;;;
191004;0000;34;;;
191005;0000;44;;;
191006;0000;23;;;
191007;0000;27;;;
191008;0000;36;;;
191009;0000;26;;;
191010;0000;20;;;
191011;0000;24;;;
191012;0000;23;;;
191013;0000;13;;;
191014;0000;24;;;
191015;0000;19;;;
191016;0000;27;;;
191017;0000;20;;;
191018;0000;26;;;
191019;0000;20;;;
191020;0000;22;;;
191021;0000;19;;;
191022;0000;18;;;
191023;0000;22;;;
191024;0000;10;;;
191025;0000;18;;;
191026;0000;12;;;
191027;0000;17;;;
191028;0000;16;;;
191029;0000;30;;;
191030;0000;23;;;
191031;0000;17;;;
191101;0000;17;;;
191102;0000;17;;;
191103;0000;11;;;
191104;0000;17;;;
191105;0000;22;;;
191106;0000;13;;;
191107;0000;13;;;
191108;0000;11;;;
191109;0000;13;;;
191110;0000;8;;;
191111;0000;7;;;
191112;0000;5;;;
191113;0000;4;;;
191114;0000;9;;;
191115;0000;9;;;
191116;0000;9;;;
191117;0000;7;;;
191118;0000;9;;;
191119;0000;8;;;
191120;0000;8;;;
191121;0000;9;;;
191122;0000;13;;;
191123;0000;13;;;
191124;0000;10;;;
191125;0000;20;;;
191126;0000;15;;;
191127;0000;8;;;
191128;0000;11;;;
191129;0000;17;;;
191130;0000;9;;;
191201;0000;7;;;
191202;0000;7;;;
191203;0000;11;;;
191204;0000;9;;;
191205;0000;6;;;
191206;0000;7;;;
191207;0000;6;;;
191208;0000;7;;;
191209;0000;5;;;
191210;0000;4;;;
191211;0000;10;;;
191212;0000;9;;;
191213;0000;5;;;
191214;0000;5;;;
191215;0000;7;;;
191216;0000;6;;;
191217;0000;6;;;
191218;0000;4;;;
191219;0000;7;;;
191220;0000;9;;;
191221;0000;7;;;
191222;0000;4;;;
191223;0000;4;;;
191224;0000;6;;;
191225;0000;10;;;
191226;0000;6;;;
191227;0000;9;;;
191228;0000;5;;;
191229;0000;7;;;
191230;0000;6;;;
