FECHA (YYMMDD);HORA (HHMM);Registros validados;Registros preliminares;Registros no validados;
190213;0000;9;;;
190214;0000;15;;;
190215;0000;17;;;
190216;0000;12;;;
190217;0000;19;;;
190218;0000;22;;;
190219;0000;12;;;
190220;0000;8;;;
190221;0000;5;;;
190222;0000;8;;;
190223;0000;6;;;
190224;0000;5;;;
190225;0000;6;;;
190226;0000;10;;;
190227;0000;21;;;
190228;0000;12;;;
190301;0000;10;;;
190302;0000;9;;;
190303;0000;11;;;
190304;0000;7;;;
190305;0000;7;;;
190306;0000;8;;;
190307;0000;7;;;
190308;0000;8;;;
190309;0000;9;;;
190310;0000;10;;;
190311;0000;12;;;
190312;0000;13;;;
190313;0000;13;;;
190314;0000;9;;;
190315;0000;9;;;
190316;0000;11;;;
190317;0000;10;;;
190318;0000;8;;;
190319;0000;8;;;
190320;0000;26;;;
190321;0000;26;;;
190322;0000;18;;;
190323;0000;32;;;
190324;0000;20;;;
190325;0000;17;;;
190326;0000;14;;;
190327;0000;14;;;
190328;0000;19;;;
190329;0000;31;;;
190330;0000;64;;;
190331;0000;18;;;
190401;0000;30;;;
190402;0000;29;;;
190403;0000;18;;;
190404;0000;8;;;
190405;0000;13;;;
190406;0000;28;;;
190407;0000;36;;;
190408;0000;18;;;
190409;0000;18;;;
190410;0000;34;;;
190411;0000;40;;;
190412;0000;23;;;
190413;0000;25;;;
190414;0000;12;;;
190415;0000;22;;;
190416;0000;29;;;
190417;0000;34;;;
190418;0000;25;;;
190419;0000;19;;;
190420;0000;15;;;
190421;0000;29;;;
190422;0000;35;;;
190423;0000;29;;;
190424;0000;46;;;
190425;0000;46;;;
190426;0000;41;;;
190427;0000;52;;;
190428;0000;33;;;
190429;0000;17;;;
190430;0000;43;;;
190501;0000;47;;;
190502;0000;59;;;
190503;0000;47;;;
190504;0000;27;;;
190505;0000;13;;;
190506;0000;;;;
190507;0000;19;;;
190508;0000;18;;;
190509;0000;21;;;
190510;0000;32;;;
190511;0000;68;;;
190512;0000;50;;;
190513;0000;33;;;
190514;0000;69;;;
190515;0000;59;;;
190516;0000;48;;;
190517;0000;28;;;
190518;0000;19;;;
190519;0000;27;;;
190520;0000;34;;;
190521;0000;53;;;
190522;0000;60;;;
190523;0000;77;;;
190524;0000;118;;;
190525;0000;85;;;
190526;0000;44;;;
190527;0000;48;;;
190528;0000;30;;;
190529;0000;24;;;
190530;0000;18;;;
190531;0000;13;;;
190601;0000;41;;;
190602;0000;52;;;
190603;0000;55;;;
190604;0000;55;;;
190605;0000;29;;;
190606;0000;24;;;
190607;0000;36;;;
190608;0000;58;;;
190609;0000;44;;;
190610;0000;26;;;
190611;0000;37;;;
190612;0000;22;;;
190613;0000;18;;;
190614;0000;29;;;
190615;0000;44;;;
190616;0000;40;;;
190617;0000;39;;;
190618;0000;32;;;
190619;0000;35;;;
190620;0000;94;;;
190621;0000;82;;;
190622;0000;61;;;
190623;0000;125;;;
190624;0000;63;;;
190625;0000;66;;;
190626;0000;52;;;
190627;0000;32;;;
190628;0000;35;;;
190629;0000;26;;;
190630;0000;45;;;
190701;0000;48;;;
190702;0000;80;;;
190703;0000;49;;;
190704;0000;24;;;
190705;0000;42;;;
190706;0000;65;;;
190707;0000;67;;;
190708;0000;59;;;
190709;0000;94;;;
190710;0000;103;;;
190711;0000;48;;;
190712;0000;40;;;
190713;0000;62;;;
190714;0000;57;;;
190715;0000;25;;;
190716;0000;46;;;
190717;0000;55;;;
190718;0000;41;;;
190719;0000;79;;;
190720;0000;61;;;
190721;0000;26;;;
190722;0000;35;;;
190723;0000;49;;;
190724;0000;76;;;
190725;0000;44;;;
190726;0000;50;;;
190727;0000;73;;;
190728;0000;71;;;
190729;0000;33;;;
190730;0000;60;;;
190731;0000;46;;;
190801;0000;21;;;
190802;0000;24;;;
190803;0000;55;;;
190804;0000;76;;;
190805;0000;54;;;
190806;0000;27;;;
190807;0000;26;;;
190808;0000;31;;;
190809;0000;60;;;
190810;0000;69;;;
190811;0000;54;;;
190812;0000;43;;;
190813;0000;46;;;
190814;0000;59;;;
190815;0000;32;;;
190816;0000;21;;;
190817;0000;16;;;
190818;0000;23;;;
190819;0000;41;;;
190820;0000;34;;;
190821;0000;25;;;
190822;0000;28;;;
190823;0000;50;;;
190824;0000;33;;;
190825;0000;33;;;
190826;0000;41;;;
190827;0000;28;;;
190828;0000;30;;;
190829;0000;11;;;
190830;0000;18;;;
190831;0000;13;;;
190901;0000;15;;;
190902;0000;27;;;
190903;0000;58;;;
190904;0000;45;;;
190905;0000;14;;;
190906;0000;31;;;
190907;0000;16;;;
190908;0000;15;;;
190909;0000;22;;;
190910;0000;36;;;
190911;0000;21;;;
190912;0000;18;;;
190913;0000;27;;;
190914;0000;23;;;
190915;0000;7;;;
190916;0000;9;;;
190917;0000;23;;;
190918;0000;23;;;
190919;0000;6;;;
190920;0000;8;;;
190921;0000;10;;;
190922;0000;12;;;
190923;0000;18;;;
190924;0000;19;;;
190925;0000;14;;;
190926;0000;11;;;
190927;0000;12;;;
190928;0000;19;;;
190929;0000;9;;;
190930;0000;13;;;
191001;0000;14;;;
191002;0000;18;;;
191003;0000;12;;;
191004;0000;15;;;
191005;0000;17;;;
191006;0000;9;;;
191007;0000;7;;;
191008;0000;11;;;
191009;0000;13;;;
191010;0000;17;;;
191011;0000;19;;;
191012;0000;22;;;
191013;0000;16;;;
191014;0000;13;;;
191015;0000;10;;;
191016;0000;12;;;
191017;0000;9;;;
191018;0000;11;;;
191019;0000;11;;;
191020;0000;6;;;
191021;0000;6;;;
191022;0000;11;;;
191023;0000;12;;;
191024;0000;8;;;
191025;0000;9;;;
191026;0000;7;;;
191027;0000;6;;;
191028;0000;4;;;
191029;0000;6;;;
191030;0000;10;;;
191031;0000;7;;;
191101;0000;6;;;
191102;0000;6;;;
191103;0000;7;;;
191104;0000;7;;;
191105;0000;12;;;
191106;0000;13;;;
191107;0000;8;;;
191108;0000;14;;;
191109;0000;13;;;
191110;0000;10;;;
191111;0000;13;;;
191112;0000;10;;;
191113;0000;10;;;
191114;0000;11;;;
191115;0000;9;;;
191116;0000;7;;;
191117;0000;9;;;
191118;0000;10;;;
191119;0000;12;;;
191120;0000;11;;;
191121;0000;11;;;
191122;0000;13;;;
191123;0000;9;;;
191124;0000;7;;;
191125;0000;7;;;
191126;0000;6;;;
191127;0000;9;;;
191128;0000;7;;;
191129;0000;8;;;
191130;0000;9;;;
191201;0000;9;;;
191202;0000;12;;;
191203;0000;12;;;
191204;0000;13;;;
191205;0000;12;;;
191206;0000;10;;;
191207;0000;10;;;
191208;0000;9;;;
191209;0000;9;;;
191210;0000;8;;;
191211;0000;9;;;
191212;0000;9;;;
191213;0000;10;;;
191214;0000;11;;;
191215;0000;8;;;
191216;0000;9;;;
191217;0000;10;;;
191218;0000;12;;;
191219;0000;9;;;
191220;0000;8;;;
191221;0000;9;;;
191222;0000;9;;;
191223;0000;10;;;
191224;0000;7;;;
191225;0000;6;;;
191226;0000;10;;;
191227;0000;15;;;
191228;0000;9;;;
191229;0000;11;;;
191230;0000;13;;;
